id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1638413,Rental unit in Bangkok · ★4.47 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Sathon,13.71637,100.51592,Entire home/apt,750,120,228,2019-11-18,1.83,42,90,0,
1016487,Home in Bangkok · 1 bedroom · 4 beds · 4 baths,5594281,Yodying,,Chatu Chak,13.82148,100.58326,Private room,350,30,0,,,1,0,0,
723070,Condo in Khet Sathon · 2 bedrooms · 1 bed · 1 bath,3734436,Chok,,Sathon,13.72075,100.53993,Entire home/apt,1559,21,2,2018-12-05,0.03,2,364,0,
729015,Rental unit in Bangkok · ★4.94 · 2 bedrooms · 1 bed · 1 bath,3785867,Julia,,Khlong San,13.72077,100.51202,Entire home/apt,3395,360,36,2018-04-30,0.27,2,364,0,
1019241,Rental unit in Bangkok · ★4.70 · 2 bedrooms · 2 beds · 1 bath,3323622,Phoebe,,Bang Rak,13.72687,100.52725,Entire home/apt,,30,102,2020-02-20,0.79,1,0,0,
1642375,Hotel in Khet Yan Nawa · 1 bedroom · 1 bed · 1 shared bath,8717079,John From Chatrium Sathon,,Yan na wa,13.70249,100.53757,Private room,4271,1,1,2019-09-22,0.02,14,328,0,
1645379,Rental unit in Bangkok · ★4.83 · 1 bedroom · 1 bed · 1 bath,8191888,Nan,,Vadhana,13.73944,100.55863,Private room,1325,30,7,2016-03-15,0.06,7,365,0,
736372,Rental unit in Bangkok · 2 bedrooms · 1 bed · 3 baths,3843977,Marc,,Vadhana,13.74283,100.58651,Entire home/apt,1974,180,0,,,1,0,0,
1645397,"Rental unit in Bangkok,10110 · ★4.45 · 1 bedroom · 1 bed · 1 bath",8191888,Nan,,Vadhana,13.73972,100.55779,Private room,1325,30,20,2016-06-23,0.16,7,365,0,
1647608,Rental unit in Bangkok · ★4.07 · 1 bedroom · 1 bed · 1 bath,8663142,ISanook,,Bang Rak,13.73288,100.52328,Private room,1950,30,16,2023-02-24,0.13,53,353,1,
1026451,Condo in Bangkok · ★4.81 · 1 bedroom · 2 beds · 1 bath,3346331,Bee,,Sathon,13.71192,100.51535,Entire home/apt,901,2,508,2023-12-18,3.93,7,163,37,
1028469,Rental unit in Sathorn · 1 bedroom · 1 bed · 1 bath,2148220,Marvin,,Sathon,13.71602,100.52663,Private room,2464,1,0,,,3,23,0,
1028486,Rental unit in Sathorn · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,2148220,Marvin,,Sathon,13.71798,100.52841,Private room,1472,1,4,2014-11-12,0.03,3,0,0,
742693,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,3888806,Nulek,,Khlong Toei,13.72062,100.58019,Entire home/apt,1732,2,0,,,1,361,0,
1035351,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 shared bath,4115838,Primrose,,Thawi Watthana,13.79318,100.33369,Private room,3500,1,0,,,6,365,0,
1035589,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 private bath,4115838,Primrose,,Thawi Watthana,13.79274,100.33377,Private room,2000,2,2,2023-10-11,0.14,6,363,1,
1035640,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 private bath,4115838,Primrose,,Thawi Watthana,13.79315,100.33356,Private room,2140,2,1,2023-07-08,0.17,6,365,1,
1052180,Condo in Bangkok · ★4.72 · 1 bedroom · 1 bed · 1 bath,5793490,Nicky,,Bang Kho laen,13.69947,100.52726,Entire home/apt,840,1,34,2023-08-13,0.28,6,45,5,
1057173,Condo in Bangkok · ★4.61 · 1 bedroom · 1 bed · 1 bath,5822937,Piya,,Bang Na,13.67991,100.61055,Entire home/apt,999,14,173,2023-12-06,1.41,1,307,6,
1657411,Rental unit in Bangkok · ★4.18 · Studio · 1 bed · 1 bath,8362130,Luckana,,Lat Krabang,13.719,100.73172,Entire home/apt,1316,1,63,2020-02-28,0.51,2,365,0,
1661636,Rental unit in Bangkok · ★4.71 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720548,100.54697,Entire home/apt,843,1,219,2023-11-18,1.76,49,353,23,
758483,Condo in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,1774390,Add,,Vadhana,13.73595,100.58375,Entire home/apt,2387,2,62,2020-01-30,0.46,2,101,0,
1662207,Rental unit in  BangkokYai · ★4.78 · 2 bedrooms · 1 bed · 1 bath,8807437,Oillie,,Bangkok Yai,13.74266,100.47679,Entire home/apt,1450,1,9,2023-01-08,0.07,11,343,1,
1665776,Rental unit in Isaraphab Rd · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8807437,Oillie,,Bangkok Yai,13.74286,100.47575,Entire home/apt,1800,1,4,2018-03-28,0.04,11,357,0,
1665970,Rental unit in  Isaraphab Rd · ★5.0 · 2 bedrooms · 1 bed · 1 bath,8807437,Oillie,,Bangkok Yai,13.74162,100.47567,Entire home/apt,1800,1,3,2023-01-06,0.16,11,356,1,
768019,Villa in Bangkok · ★4.75 · 3 bedrooms · 3 beds · 2.5 baths,2975807,Ingo,,Vadhana,13.73668,100.56693,Entire home/apt,12000,28,4,2023-04-30,0.03,1,264,1,
1666361,Rental unit in  BangkokYai · 2 bedrooms · 2 beds · 1 bath,8807437,Oillie,,Bangkok Yai,13.74308,100.47737,Entire home/apt,3000,1,1,2016-01-10,0.01,11,349,0,
1067748,Aparthotel in Khet Sathon · ★4.61 · 1 bedroom · 1 bed · 1 private bath,4154759,Mimi,,Sathon,13.71498,100.53312,Private room,1200,1,44,2023-12-13,0.44,5,16,6,
1079039,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,5935474,Tisa,,Huai Khwang,13.75224,100.58979,Entire home/apt,1169,15,0,,,1,180,0,
788043,Rental unit in Bangkok · ★4.99 · 1 bedroom · 1 bed · 1 bath,4070562,Ben,,Khlong San,13.72101,100.50378,Entire home/apt,720,30,93,2023-11-29,0.70,3,189,2,
801844,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,121622,Anchalee,,Bang Kapi,13.75878,100.64988,Entire home/apt,520,4,1,2016-11-09,0.01,1,0,0,
1086843,Parking space in Bangkok · 1 bedroom · 1 bed · 2 shared baths,4937984,Sugarcane,,Phra Nakhon,13.75135,100.49447,Shared room,5195,1,0,,,1,0,0,
1669918,Rental unit in Bangkok · ★4.85 · 1 bedroom · 1 bed · 1 private bath,8841731,Sylvain Et Takae,,Khlong Toei,13.72387,100.57261,Private room,1335,3,20,2019-01-05,0.16,1,269,0,
1685582,Rental unit in Bangkok · ★4.68 · Studio · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,650,1,189,2023-12-11,1.52,49,332,9,
1704776,Home in Bangkok · ★4.76 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Bang Kho laen,13.69757,100.5288,Entire home/apt,1000,250,18,2017-08-03,0.15,42,365,0,
808870,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,4255924,Arnaud,,Khlong Toei,13.73684,100.55488,Private room,1500,7,0,,,1,0,0,
1765918,Rental unit in Bangkok · ★4.77 · 2 bedrooms · 2 beds · 2 baths,9279712,Jing,,Phaya Thai,13.77486,100.54272,Entire home/apt,1850,15,137,2023-11-29,1.12,3,294,10,
1088343,Rental unit in Bangkok · ★4.76 · 2 bedrooms · 2 beds · 2 baths,5981006,Sibyl,,Vadhana,13.7104,100.60171,Entire home/apt,3044,30,17,2020-01-04,0.13,1,359,0,
1094136,Condo in Bangkok · ★4.65 · Studio · 2 beds · 1.5 baths,5793490,Nicky,,Bang Kho laen,13.69949,100.52725,Entire home/apt,906,1,23,2023-12-15,0.21,6,83,5,
811670,Home in Bangkok · ★4.46 · 2 bedrooms · 2 beds · 2 baths,4268095,Ann,,Din Daeng,13.78499,100.56958,Entire home/apt,2000,2,29,2023-11-19,0.22,1,362,3,
818612,Guesthouse in Bangkok · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,822284,Rae And Charlie,,Bang Sue,13.83148,100.52151,Entire home/apt,1000,3,10,2023-11-28,0.08,8,153,3,
1791481,Rental unit in Bangkok · ★4.84 · 1 bedroom · 1 bed · 1 bath,9399478,Piyakorn,,Khlong Toei,13.70719,100.59936,Entire home/apt,1577,30,76,2019-05-31,0.68,1,329,0,
1862089,Rental unit in Bangkok · ★4.59 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720548,100.54697,Entire home/apt,1314,1,434,2023-11-21,3.52,49,357,15,
1862331,Rental unit in Bangkok · ★4.71 · 1 bedroom · 4 beds · 1 bath,8214044,Evan From Sanctuary House,,Sathon,13.72052,100.546939,Entire home/apt,1000,1,287,2023-12-02,2.49,9,339,19,
1862377,Rental unit in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 bath,8214044,Evan From Sanctuary House,,Sathon,13.72063,100.54694,Entire home/apt,980,1,330,2023-12-11,2.86,9,321,20,
1882107,Condo in Bangkok · ★4.74 · 1 bedroom · 1 bed · 1 bath,9797599,Littlehome,,Khlong San,13.72215,100.50504,Entire home/apt,2251,20,34,2018-04-06,0.28,10,335,0,
1103074,Rental unit in Bangkok · 1 bedroom · 2 beds · 2 baths,5068603,Dean,,Vadhana,13.72548,100.60012,Entire home/apt,39169,1,1,2013-07-18,0.01,2,146,0,
1887544,Condo in Bangkok · ★4.90 · 2 bedrooms · 2 beds · 2 baths,6132593,Salvatore,,Sathon,13.72096,100.52911,Entire home/apt,4050,2,136,2023-12-11,1.11,7,120,16,
1793000,Rental unit in Bangkok · ★4.85 · 2 bedrooms · 4 beds · 2 baths,9407280,Timo,,Vadhana,13.74668,100.56137,Entire home/apt,5001,21,290,2023-10-29,2.36,1,293,3,
1888303,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,9821998,Pichanee,,Khlong Toei,13.73782,100.55179,Entire home/apt,1490,5,10,2018-07-02,0.12,1,42,0,
1897982,Rental unit in Bangkok · ★4.14 · 1 bedroom · 1 bed · 1 bath,8362130,Luckana,,Lat Krabang,13.7196,100.73106,Entire home/apt,1559,1,43,2020-03-03,0.35,2,365,0,
1816517,Rental unit in Bangkok · ★4.73 · 1 bedroom · 1 bed · 1 bath,8492603,Sudhichai,,Ratchathewi,13.75351,100.53308,Entire home/apt,2071,24,77,2023-06-17,0.64,1,136,2,
1817644,Hostel in Bangkok · ★4.91 · 1 bedroom · 3 beds · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76044,100.50095,Private room,1350,1,23,2019-05-03,0.21,7,358,0,
1133843,Aparthotel in Khet Thon Buri · 1 bedroom · 1 bed · 0 shared baths,6220137,Prapussorn,,Thon buri,13.72646255738608,100.49129336748284,Private room,800,1,0,,,1,0,0,
1898332,Condo in Bangkok · 1 bedroom · 1 bed · 1 private bath,4837310,Veesa,,Bang Na,13.67805,100.62451,Private room,400,180,0,,,1,0,0,
1926489,Rental unit in Bangkok · 2 bedrooms · 1 bed · 1 bath,9434109,Sander,,Bang Na,13.67998,100.61074,Entire home/apt,1500,29,0,,,1,365,0,
1138679,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,4877320,Nisa,,Suanluang,13.71119,100.63334,Entire home/apt,9975,21,0,,,2,365,0,
1141969,Condo in Bangkok · ★4.88 · 2 bedrooms · 1 bed · 2 baths,6262801,Andrea,,Bang Rak,13.72687,100.52326,Entire home/apt,6858,30,8,2019-01-22,0.06,1,358,0,
1821471,Hostel in Bangkok · ★4.66 · 1 bedroom · 1 bed · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76222,100.50212,Hotel room,750,1,152,2023-12-10,1.23,7,358,2,
1823321,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,9545111,Penjit,,Wang Thong Lang,13.78938,100.6134,Private room,600,1,0,,,1,365,0,
1933894,Home in Bangkok · ★5.0 · 3 bedrooms · 3 beds · 3 baths,9509219,Pee,,Pra Wet,13.70004,100.6787,Entire home/apt,3048,365,4,2023-12-03,0.04,9,180,1,
1151862,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,6313832,Psirivedin,,Don Mueang,13.9277,100.58757,Private room,1250,1,0,,,1,0,0,
1936939,Hostel in Bangkok · ★4.71 · 1 bedroom · 2 beds · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76032,100.50069,Private room,850,1,136,2020-01-19,1.11,7,354,0,
1937830,Rental unit in Bangkok · ★4.23 · Studio · 2 beds · 1 bath,8191888,Nan,,Vadhana,13.74741,100.56178,Entire home/apt,1325,1,120,2023-12-15,0.98,7,361,1,
1943048,Rental unit in Jatujak · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,9906827,Nokiko,,Chatu Chak,13.81694,100.56451,Entire home/apt,1385,1,328,2023-12-12,2.73,1,337,34,
1953657,Condo in Bangkok · ★4.72 · 2 bedrooms · 2 beds · 1 bath,10099278,Karjsanit,,Vadhana,13.7085,100.60039,Entire home/apt,1300,28,64,2023-12-07,0.53,1,224,4,
1842066,Rental unit in กรุงเทพมหานคร · ★4.57 · 1 bedroom · 1 bed · 1 bath,9626074,Weera,,Bang Rak,13.72287,100.51678,Private room,2500,180,15,2015-12-08,0.12,1,0,0,
1963939,Hotel in Khet Ratchathewi · ★5.0 · Studio · 1 bed · 1 private bath,10146514,Benja,,Ratchathewi,13.756501759651231,100.54166167509091,Private room,1142,1,4,2023-12-02,0.49,5,312,4,
1849029,Rental unit in Bangkok · ★4.33 · 1 bedroom · 2 beds · 1 bath,9652914,Jirasak,,Vadhana,13.7137,100.59637,Entire home/apt,1300,30,6,2017-01-01,0.05,1,0,0,
1155399,Rental unit in Bangkok · 1 bedroom · 3 beds · 2 baths,6329126,Borisut,,Ratchathewi,13.75086,100.55932,Private room,2000,180,0,,,1,0,0,
1160838,Serviced apartment in Phayathai · ★4.83 · 2 bedrooms · 2 beds · 2 baths,1513875,Suchada,,Phaya Thai,13.7736,100.54079,Entire home/apt,2857,1,289,2023-12-22,2.71,4,353,177,
1975849,Condo in Bangkok · ★4.74 · 1 bedroom · 1 bed · 1 bath,8480912,Chris And Lek,,Phaya Thai,13.79128,100.54935,Entire home/apt,1000,7,38,2023-12-21,0.32,1,128,8,
2407610,Rental unit in Bangkok · ★4.17 · 1 bedroom · 1 bed · 1 bath,11772331,Nantiruj,,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05,0.06,9,357,0,
1976962,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10204823,Jahidul,,Yan na wa,13.70497,100.55134,Private room,2500,1,0,,,1,0,0,
2409441,"Rental unit in Somrongnua, Samut Prakan · 1 bedroom · 1 bed · 1 bath",12314253,Thanapat,,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09,0.01,1,0,0,
2413865,Hostel in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 private bath,12304405,Siamaze,,Din Daeng,13.7863,100.57026,Private room,1247,1,54,2023-10-06,0.47,8,361,49,
1187726,Condo in Bangkok · ★4.56 · 1 bedroom · 1 bed · 1 bath,5402740,Nattha,,Phaya Thai,13.77808,100.5416,Entire home/apt,1000,120,18,2021-03-15,0.32,1,216,0,
1980886,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10222460,Preeda,,Phra Khanong,13.6937,100.59897,Entire home/apt,1385,3,0,,,1,0,0,
1206077,Rental unit in Bangkok · ★4.83 · 1 bedroom · 1 bed · 1 bath,6586465,Tayawat,,Phaya Thai,13.77776,100.54353,Entire home/apt,4133,9,36,2023-05-24,0.30,1,167,2,
2426432,Rental unit in Bangkok · ★4.90 · 1 bedroom · 1 bed · 1 bath,11961423,Peak,,Khlong San,13.72075,100.50354,Entire home/apt,2227,365,39,2017-04-04,0.33,3,90,0,
1982413,Condo in Bangkok · ★4.79 · 1 bedroom · 2 beds · 1 bath,3346331,Bee,,Sathon,13.71278,100.5156,Entire home/apt,990,2,445,2023-12-23,3.65,7,106,40,
2432614,Rental unit in Bangkok · ★4.17 · 2 bedrooms · 2 beds · 1 bath,5469970,Yair,,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04,0.05,12,365,0,
1208204,Condo in Wattana · ★4.70 · 1 bedroom · 1 bed · 1 bath,766443,Gerd,,Vadhana,13.73757,100.55996,Entire home/apt,1832,3,234,2023-12-06,1.88,3,152,26,
1218098,Rental unit in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,6647138,NiNew,,Lak Si,13.88974,100.56257,Private room,1000,1,28,2023-11-12,0.22,4,365,1,
1986193,Condo in Bangkok · ★4.95 · 1 bedroom · 1 bed · 1 bath,10246374,Arika,,Vadhana,13.72873,100.58039,Entire home/apt,2199,21,19,2023-11-16,0.16,3,54,12,
1218842,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,6648722,Taweewat  (Ken),,Phaya Thai,13.78148,100.54868,Private room,1089,2,1,2019-01-04,0.02,2,365,0,
2433970,Rental unit in Bangkok · ★4.25 · 1 bedroom · 4 beds · 1 shared bath,12441237,Warut,,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,0,0,
2434974,Home in Bangkok · ★4.88 · 3 bedrooms · 6 beds · 2.5 baths,12445454,Panpilas,,Huai Khwang,13.75806,100.56938,Entire home/apt,4523,3,221,2023-12-18,1.86,1,143,27,
2437576,Rental unit in Bangkok · ★4.82 · 1 bedroom · 1 bed · 1 bath,9509219,Pee,,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11,0.29,9,179,0,
2018775,Townhouse in Khet Sathon · ★4.93 · 1 bedroom · 1 bed · 1 private bath,7454779,Lily Duangdao,,Sathon,13.720317,100.54586,Private room,1290,2,14,2023-09-27,0.79,12,0,10,
2454945,Rental unit in Bangkok · ★4.67 · 1 bedroom · 1 bed · 1 bath,8663142,ISanook,,Bang Rak,13.73167,100.52116,Private room,2850,30,4,2014-04-07,0.03,53,340,0,
2455101,Rental unit in Bangkok · ★4.28 · 1 bedroom · 1 bed · 1 bath,8663142,ISanook,,Bang Rak,13.7344,100.52201,Private room,1980,30,19,2023-01-25,0.16,53,333,1,
2455998,Rental unit in Bangkok · ★4.45 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73337,100.52274,Private room,1520,30,11,2023-10-04,0.09,53,220,1,
2461997,Hostel in Bangkok · ★4.80 · 1 bedroom · 1 bed · 0 shared baths,12304405,Siamaze,,Din Daeng,13.78542,100.56921,Shared room,400,1,5,2023-08-23,0.04,8,365,1,
2468232,Rental unit in Khet Khlong San · ★4.92 · 1 bedroom · 1 bed · 1 bath,10061428,Wipawe,,Khlong San,13.72185,100.50663,Entire home/apt,1000,84,25,2023-04-28,0.21,3,278,1,
2468256,Rental unit in Bangkok · ★4.57 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73208,100.52062,Private room,1520,30,7,2019-07-22,0.06,53,230,0,
2468803,Rental unit in Bangkok · ★4.43 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73397,100.52272,Private room,2000,30,7,2017-10-25,0.06,53,341,0,
2469023,Rental unit in Bangkok · ★4.20 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73229,100.52286,Private room,1850,30,5,2019-03-19,0.04,53,266,0,
2479364,Rental unit in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 bath,12679348,Kanokon,,Suanluang,13.7447,100.60093,Private room,1801,30,7,2023-11-23,0.06,2,205,5,
1227663,Rental unit in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 bath,5469059,Andrew,,Parthum Wan,13.74088,100.54102,Entire home/apt,4725,30,122,2023-11-25,0.95,1,328,5,
1235695,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,4583001,Suchela,,Phaya Thai,13.78761,100.55319,Entire home/apt,623,365,0,,,2,0,0,
1244333,Guesthouse in Khet Phaya Thai · ★4.67 · 1 bedroom · 2 beds · 1 private bath,2087671,Apipu,,Phaya Thai,13.79221,100.54631,Private room,,1,33,2020-03-15,0.61,1,0,0,
2018784,Home in Khet Sathon · 3 bedrooms · 3 baths,7454779,Lily Duangdao,,Sathon,13.721336514214462,100.5461244553426,Private room,5400,2,0,,,12,0,0,
2064413,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.71659,100.51588,Private room,835,1,0,,,7,0,0,
2489610,Condo in Bangkok · ★4.68 · 2 bedrooms · 2 beds · 2 baths,12743033,Thanan,,Khlong Toei,13.72699,100.56988,Entire home/apt,2044,370,22,2017-10-07,0.20,2,365,0,
2065054,Loft in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.71655,100.51384,Private room,926,1,2,2022-12-30,0.03,7,0,1,
2065536,Rental unit in Bangkok · 1 bedroom · 1 bed · 0 baths,8664261,Kriengkrai,,Sathon,13.71496,100.51406,Private room,866,1,0,,,7,0,0,
2065699,Loft in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.718,100.51573,Private room,650,1,0,,,7,0,0,
2067731,Guest suite in Bangkok · 1 bedroom · 2 beds · 1 shared bath,8664261,Kriengkrai,,Sathon,13.71662,100.51572,Shared room,866,1,2,2019-01-01,0.03,7,0,0,
2492235,Rental unit in Bangkok · ★4.57 · Studio · 1 bed · 1 bath,10535148,Panumas,,Parthum Wan,13.73954,100.53954,Entire home/apt,1351,1,52,2017-07-16,0.47,1,206,0,
2068795,Townhouse in Bangkok · ★4.77 · 3 bedrooms · 7 beds · 3 baths,9390848,VeeZa,,Dusit,13.77537,100.52383,Entire home/apt,3337,1,316,2023-12-24,3.06,1,247,45,
2501026,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,12800982,Sayumporn,,Vadhana,13.73296,100.59852,Entire home/apt,1490,2,0,,,4,363,0,
2988144,Place to stay in Bangkok · 1 bedroom · 1 bed · 1 bath,7955610,Coco,,Din Daeng,13.79827,100.57379,Private room,2200,3,0,,,2,364,0,
2996027,Rental unit in Bangkok · ★4.06 · 1 bedroom · 1 bed · 1 bath,21493585,Gee,,Parthum Wan,13.74468,100.543,Private room,2900,1,16,2023-09-25,0.14,9,357,1,
2068972,Rental unit in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,10581237,Anchana,,Bang Rak,13.72225,100.51642,Private room,2061,30,10,2015-09-02,0.08,4,365,0,
2509710,Rental unit in Bangkok · ★4.35 · 1 bedroom · 1 bed · 1 private bath,11772331,Nantiruj,,Khlong Toei,13.73987,100.55619,Private room,1350,2,43,2023-05-06,0.37,9,361,1,
2069445,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10581237,Anchana,,Bang Rak,13.72221,100.51568,Private room,2061,30,2,2015-01-11,0.02,4,365,0,
2070131,Rental unit in Bangkok · ★4.48 · Studio · 1 bed · 1 bath,1780407,Feb,,Phra Khanong,13.69821,100.60626,Entire home/apt,600,120,81,2023-09-23,0.67,6,268,4,
2075095,Rental unit in Bangkok · ★4.80 · 2 bedrooms · 1 bed · 2 baths,368001,Melissa And Kurt,,Phra Nakhon,13.76473,100.49718,Entire home/apt,934,30,30,2022-06-19,0.25,1,239,0,
2999242,Rental unit in Bangkok · ★4.67 · 1 bedroom · 1 bed · 1 bath,9525808,Piyanut,,Bang Khen,13.86789,100.60451,Entire home/apt,1000,1,39,2023-05-28,0.34,1,273,5,
2076867,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10613827,Atsanai,,Chatu Chak,13.79844,100.55726,Entire home/apt,,2,0,,,1,142,0,
3006637,Rental unit in payathai · ★4.59 · Studio · 2 beds · 1 bath,11495081,Pemigar,,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,30,74,2023-02-18,0.68,10,328,1,
3053245,Condo in Bangkok · ★4.91 · 1 bedroom · 1 bed · 1 bath,120437,Nuttee,,Phaya Thai,13.78898,100.54582,Entire home/apt,1905,3,35,2023-09-30,0.31,2,346,2,
2516583,Condo in Bangkok · 1 bedroom · 2 beds · 1 bath,12883621,Tyfoon,,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21,0.01,1,363,0,
2516683,Rental unit in Bangkok · ★4.57 · 2 bedrooms · 3 beds · 2 baths,8663142,ISanook,,Bang Rak,13.73155,100.52129,Private room,3871,30,7,2023-12-06,0.07,53,344,1,
2077641,Rental unit in Bangkok · ★4.33 · 1 bedroom · 1 bed · 1 bath,10581237,Anchana,,Bang Rak,13.72007,100.51711,Private room,1300,30,3,2015-01-01,0.03,4,365,0,
2526869,Rental unit in Bangkok · ★4.25 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73391,100.52297,Private room,1570,30,8,2023-06-24,0.08,53,228,2,
2526921,Rental unit in Bangkok · ★4.33 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73205,100.5234,Private room,1520,30,6,2023-09-29,0.06,53,229,2,
2077825,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10581237,Anchana,,Bang Rak,13.72063,100.51611,Private room,1300,30,0,,,4,365,0,
2084034,Condo in Bangkok · ★4.22 · 2 bedrooms · 2 beds · 2 baths,10297749,Tash,,Vadhana,13.73332,100.57099,Entire home/apt,2436,6,59,2023-01-16,0.49,2,349,1,
3085172,Condo in Jatujak · ★4.77 · 1 bedroom · 1 bed · 1 bath,15699117,Pk,,Chatu Chak,13.811353095914045,100.56264700213482,Entire home/apt,2251,1,22,2023-11-14,0.19,10,166,14,
3116621,Rental unit in Bangkok · ★4.71 · 2 bedrooms · 2 beds · 2 baths,15837125,Andreas,,Bang Rak,13.7293,100.52908,Entire home/apt,1500,180,14,2015-07-31,0.12,1,358,0,
2112940,Rental unit in Bangkok · ★3.50 · Studio · 1 bed · 1 bath,10772928,Yair,,Suanluang,13.72383,100.61609,Entire home/apt,1306,28,4,2023-08-10,0.04,11,339,2,
3147846,Rental unit in Bangkok · ★4.67 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook,,Bang Rak,13.73215,100.5214,Private room,1830,30,3,2018-08-04,0.03,53,354,0,
3148114,Hostel in Bangkok · ★4.28 · 1 bedroom · 1 bed · 3 shared baths,15982847,Suneta Hostel Khaosan,,Phra Nakhon,13.75989,100.4999,Shared room,396,1,32,2023-02-15,0.28,6,364,1,
2533574,Rental unit in Bangkok · 1 bedroom · 1 bed · 1.5 baths,12628994,Sornkrit,,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,1,0,,,1,365,0,
